drug_id,caco2,caco2_probability,bbb,bbb_probability,hia,hia_probability,p_glycoprotein_substrate,p_glycoprotein_substrate_probability,p_glycoprotein_inhibitor_1,p_glycoprotein_inhibitor_1_probability,p_glycoprotein_inhibitor_2,p_glycoprotein_inhibitor_2_probability,renal_organic_cation_transporter,renal_organic_cation_transporter_probability,cyp450_2c9_substrate,cyp450_2c9_substrate_probability,cyp450_2d6_substrate,cyp450_2d6_substrate_probability,cyp450_3a4_substrate,cyp450_3a4_substrate_probability,cyp450_1a2_substrate,cyp450_1a2_substrate_probability,cyp450_2c9_inhibitor,cyp450_2c9_inhibitor_probability,cyp450_2d6_inhibitor,cyp450_2d6_inhibitor_probability,cyp450_2c19_inhibitor,cyp450_2c19_inhibitor_probability,cyp450_3a4_inhibitor,cyp450_3a4_inhibitor_probability,cyp_inhibitory_promiscuity,cyp_inhibitory_promiscuity_probability,herg_inhibitor_1,herg_inhibitor_1_probability,herg_inhibitor_2,herg_inhibitor_2_probability,ames_toxicity,ames_toxicity_probability,carcinogenicity,carcinogenicity_probability,biodegradation,biodegradation_probability,rat_acute_toxicity
7801,0,0.8367,1,0.5116,1,0.9833,Substrate,0.551,Non-inhibitor,0.9018,Non-inhibitor,0.8259,Non-inhibitor,0.9242,Non-substrate,0.8088,Non-substrate,0.911,Non-substrate,0.663,Inhibitor,0.9249,Inhibitor,0.8949,Non-inhibitor,0.923,Non-inhibitor,0.6965,Non-inhibitor,0.7054,Low CYP Inhibitory Promiscuity,0.5409,Weak inhibitor,0.9774,Non-inhibitor,0.8374,Non AMES toxic,0.5905,Non-carcinogens,0.939,Not ready biodegradable,0.8902,3.1831
7802,0,0.6451,1,0.9856,1,0.9413,Substrate,0.5902,Non-inhibitor,0.8185,Inhibitor,0.6295,Inhibitor,0.6316,Non-substrate,0.8119,Non-substrate,0.7634,Non-substrate,0.5423,Non-inhibitor,0.6827,Non-inhibitor,0.7348,Non-inhibitor,0.7132,Non-inhibitor,0.5261,Non-inhibitor,0.9042,Low CYP Inhibitory Promiscuity,0.7649,Weak inhibitor,0.9675,Inhibitor,0.7109,Non AMES toxic,0.5677,Non-carcinogens,0.8515,Not ready biodegradable,1.0,2.4963
7803,0,0.5218,1,0.8912,1,0.9932,Substrate,0.5633,Inhibitor,0.5074,Non-inhibitor,0.7669,Non-inhibitor,0.5445,Non-substrate,0.6936,Non-substrate,0.7528,Non-substrate,0.5486,Inhibitor,0.8396,Inhibitor,0.5241,Non-inhibitor,0.6664,Inhibitor,0.7603,Non-inhibitor,0.6919,High CYP Inhibitory Promiscuity,0.8636,Weak inhibitor,0.5772,Inhibitor,0.5509,Non AMES toxic,0.6216,Non-carcinogens,0.8797,Not ready biodegradable,1.0,2.4678
7804,0,0.6284,1,0.9475,1,0.9954,Substrate,0.5253,Non-inhibitor,0.5896,Inhibitor,0.5512,Non-inhibitor,0.6496,Non-substrate,0.7528,Non-substrate,0.8031,Non-substrate,0.6041,Inhibitor,0.6883,Non-inhibitor,0.5898,Inhibitor,0.5514,Inhibitor,0.7583,Non-inhibitor,0.5109,High CYP Inhibitory Promiscuity,0.8266,Weak inhibitor,0.8343,Inhibitor,0.5269,Non AMES toxic,0.6574,Non-carcinogens,0.8349,Not ready biodegradable,1.0,2.4692
7806,0,0.6881,0,0.5054,1,0.9525,Non-substrate,0.8636,Non-inhibitor,0.8162,Non-inhibitor,0.6956,Non-inhibitor,0.907,Non-substrate,0.5626,Non-substrate,0.8413,Non-substrate,0.6417,Non-inhibitor,0.7689,Inhibitor,0.5103,Non-inhibitor,0.864,Non-inhibitor,0.7262,Non-inhibitor,0.648,High CYP Inhibitory Promiscuity,0.5387,Weak inhibitor,0.9823,Non-inhibitor,0.7644,Non AMES toxic,0.8323,Non-carcinogens,0.7344,Not ready biodegradable,0.9842,2.0203
7807,0,0.6133,1,0.915,1,0.9966,Substrate,0.8048,Inhibitor,0.6389,Non-inhibitor,0.7524,Non-inhibitor,0.6776,Non-substrate,0.8218,Non-substrate,0.7667,Non-substrate,0.5231,Inhibitor,0.574,Non-inhibitor,0.5965,Non-inhibitor,0.8771,Non-inhibitor,0.6025,Non-inhibitor,0.6455,Low CYP Inhibitory Promiscuity,0.5957,Weak inhibitor,0.8927,Inhibitor,0.5994,Non AMES toxic,0.7056,Non-carcinogens,0.887,Not ready biodegradable,0.9774,2.6272
7808,1,0.8567,1,0.8794,1,0.9922,Non-substrate,0.5415,Non-inhibitor,0.8719,Non-inhibitor,0.9303,Non-inhibitor,0.8837,Non-substrate,0.7505,Non-substrate,0.9009,Non-substrate,0.691,Inhibitor,0.6278,Inhibitor,0.7328,Non-inhibitor,0.9273,Non-inhibitor,0.8422,Non-inhibitor,0.7941,Low CYP Inhibitory Promiscuity,0.7559,Weak inhibitor,0.9367,Non-inhibitor,0.9558,Non AMES toxic,0.893,Non-carcinogens,0.9186,Not ready biodegradable,0.9718,3.9611
7809,0,0.6253,1,0.8807,1,0.9944,Non-substrate,0.7545,Non-inhibitor,0.9861,Non-inhibitor,0.9347,Non-inhibitor,0.931,Non-substrate,0.7823,Non-substrate,0.8568,Non-substrate,0.8608,Inhibitor,0.5331,Non-inhibitor,0.9118,Non-inhibitor,0.9577,Non-inhibitor,0.5179,Non-inhibitor,0.8951,Low CYP Inhibitory Promiscuity,0.9272,Weak inhibitor,0.9881,Non-inhibitor,0.9498,Non AMES toxic,0.7841,Non-carcinogens,0.8963,Not ready biodegradable,0.7045,2.4076
7810,0,0.6774,0,0.8022,1,0.9637,Substrate,0.6449,Non-inhibitor,0.6008,Non-inhibitor,0.9232,Non-inhibitor,0.8496,Non-substrate,0.6362,Non-substrate,0.7885,Substrate,0.5507,Non-inhibitor,0.8067,Non-inhibitor,0.6131,Non-inhibitor,0.8501,Non-inhibitor,0.6502,Non-inhibitor,0.765,Low CYP Inhibitory Promiscuity,0.5888,Weak inhibitor,0.8857,Inhibitor,0.6628,Non AMES toxic,0.5876,Non-carcinogens,0.6984,Not ready biodegradable,0.6267,2.572
7811,1,0.6852,1,0.9983,1,1.0,Non-substrate,0.8128,Non-inhibitor,0.9005,Non-inhibitor,0.8585,Non-inhibitor,0.9025,Non-substrate,0.8005,Non-substrate,0.7892,Substrate,0.6076,Inhibitor,0.6278,Inhibitor,0.5,Non-inhibitor,0.755,Inhibitor,0.6251,Non-inhibitor,0.7511,Low CYP Inhibitory Promiscuity,0.5093,Weak inhibitor,0.9897,Non-inhibitor,0.8347,Non AMES toxic,0.8237,Non-carcinogens,0.6012,Not ready biodegradable,0.986,2.5931
7812,0,0.7569,0,0.9316,0,0.7917,Substrate,0.7247,Non-inhibitor,0.7901,Non-inhibitor,0.9901,Non-inhibitor,0.9219,Non-substrate,0.7098,Non-substrate,0.7891,Substrate,0.507,Non-inhibitor,0.7811,Non-inhibitor,0.745,Non-inhibitor,0.9085,Non-inhibitor,0.7177,Non-inhibitor,0.6009,High CYP Inhibitory Promiscuity,0.5595,Weak inhibitor,0.9991,Non-inhibitor,0.7959,Non AMES toxic,0.853,Non-carcinogens,0.7975,Not ready biodegradable,0.9927,2.4535
7813,0,0.6648,0,0.7808,1,0.839,Substrate,0.7506,Inhibitor,0.6539,Inhibitor,0.6029,Non-inhibitor,0.5174,Non-substrate,0.8205,Non-substrate,0.8218,Non-substrate,0.6154,Non-inhibitor,0.9073,Non-inhibitor,0.8355,Non-inhibitor,0.8117,Non-inhibitor,0.9326,Non-inhibitor,0.9343,Low CYP Inhibitory Promiscuity,0.9866,Strong inhibitor,0.6436,Inhibitor,0.5683,Non AMES toxic,0.7681,Non-carcinogens,0.9519,Not ready biodegradable,0.7683,2.1862
7814,1,0.5636,1,0.9858,1,0.8818,Non-substrate,0.8323,Non-inhibitor,0.9498,Non-inhibitor,0.9907,Non-inhibitor,0.9581,Non-substrate,0.812,Non-substrate,0.88,Non-substrate,0.6865,Non-inhibitor,0.7624,Non-inhibitor,0.8343,Non-inhibitor,0.9245,Non-inhibitor,0.8581,Non-inhibitor,0.9499,Low CYP Inhibitory Promiscuity,0.9666,Weak inhibitor,0.9973,Non-inhibitor,0.9474,Non AMES toxic,0.8253,Non-carcinogens,0.7695,Not ready biodegradable,0.9501,2.6967
7815,0,0.5874,1,0.9571,1,0.96,Substrate,0.5084,Non-inhibitor,0.9364,Inhibitor,0.5799,Non-inhibitor,0.5059,Non-substrate,0.7424,Non-substrate,0.7432,Non-substrate,0.7375,Non-inhibitor,0.5868,Non-inhibitor,0.9511,Non-inhibitor,0.6472,Non-inhibitor,0.8029,Non-inhibitor,0.7547,Low CYP Inhibitory Promiscuity,0.6764,Weak inhibitor,0.952,Non-inhibitor,0.7249,Non AMES toxic,0.5,Non-carcinogens,0.7613,Not ready biodegradable,0.9877,2.9102
7816,1,0.8866,1,0.699,1,0.8742,Non-substrate,0.5748,Non-inhibitor,0.9427,Non-inhibitor,0.8578,Non-inhibitor,0.8001,Non-substrate,0.7142,Non-substrate,0.8806,Non-substrate,0.5785,Inhibitor,0.9108,Inhibitor,0.8948,Non-inhibitor,0.7867,Inhibitor,0.8993,Inhibitor,0.7961,High CYP Inhibitory Promiscuity,0.7172,Weak inhibitor,0.8407,Non-inhibitor,0.8737,Non AMES toxic,0.9132,Non-carcinogens,0.9099,Not ready biodegradable,0.6501,2.0976
7817,1,0.5692,1,0.9638,1,1.0,Non-substrate,0.7679,Non-inhibitor,0.6552,Non-inhibitor,0.8323,Non-inhibitor,0.8907,Non-substrate,0.7451,Non-substrate,0.8361,Substrate,0.6015,Non-inhibitor,0.5423,Inhibitor,0.6841,Non-inhibitor,0.9092,Inhibitor,0.7942,Inhibitor,0.8253,High CYP Inhibitory Promiscuity,0.85,Weak inhibitor,0.9921,Non-inhibitor,0.8063,Non AMES toxic,0.762,Non-carcinogens,0.746,Not ready biodegradable,0.9793,2.3554
7818,0,0.6167,1,0.963,1,1.0,Substrate,0.6026,Non-inhibitor,0.9201,Non-inhibitor,0.9649,Non-inhibitor,0.7619,Non-substrate,0.8567,Non-substrate,0.7566,Non-substrate,0.6401,Inhibitor,0.9049,Inhibitor,0.5395,Non-inhibitor,0.8025,Non-inhibitor,0.5582,Non-inhibitor,0.5082,High CYP Inhibitory Promiscuity,0.741,Weak inhibitor,0.9959,Non-inhibitor,0.5617,Non AMES toxic,0.6594,Non-carcinogens,0.8781,Not ready biodegradable,0.9884,2.3638
7819,0,0.712,1,0.8769,1,0.9673,Substrate,0.8177,Non-inhibitor,0.5704,Non-inhibitor,0.7304,Non-inhibitor,0.7723,Non-substrate,0.8336,Non-substrate,0.7271,Substrate,0.5408,Non-inhibitor,0.7881,Non-inhibitor,0.6816,Non-inhibitor,0.8512,Inhibitor,0.5458,Inhibitor,0.8127,High CYP Inhibitory Promiscuity,0.5354,Weak inhibitor,0.9049,Inhibitor,0.7433,Non AMES toxic,0.8087,Non-carcinogens,0.8392,Not ready biodegradable,0.988,2.4335
7820,1,0.5079,1,0.7665,1,0.9356,Substrate,0.7635,Non-inhibitor,0.7954,Non-inhibitor,0.9753,Non-inhibitor,0.7797,Non-substrate,0.7925,Non-substrate,0.8824,Substrate,0.6167,Non-inhibitor,0.9045,Non-inhibitor,0.9071,Non-inhibitor,0.9417,Non-inhibitor,0.9026,Non-inhibitor,0.8404,Low CYP Inhibitory Promiscuity,0.9518,Weak inhibitor,0.9133,Non-inhibitor,0.8341,Non AMES toxic,0.9133,Non-carcinogens,0.965,Not ready biodegradable,0.9822,1.7712
7821,1,0.5203,1,0.7751,1,0.9233,Substrate,0.8112,Non-inhibitor,0.7932,Non-inhibitor,0.948,Non-inhibitor,0.7401,Non-substrate,0.789,Non-substrate,0.8941,Substrate,0.6623,Non-inhibitor,0.7942,Non-inhibitor,0.8987,Non-inhibitor,0.9492,Non-inhibitor,0.8833,Non-inhibitor,0.796,Low CYP Inhibitory Promiscuity,0.9583,Weak inhibitor,0.9332,Non-inhibitor,0.7621,Non AMES toxic,0.8246,Non-carcinogens,0.9675,Not ready biodegradable,0.9812,2.2992
7822,1,0.511,1,0.6805,1,0.9355,Non-substrate,0.6244,Non-inhibitor,0.8894,Inhibitor,0.5557,Non-inhibitor,0.7225,Non-substrate,0.7148,Non-substrate,0.7462,Non-substrate,0.7499,Non-inhibitor,0.5492,Non-inhibitor,0.8632,Non-inhibitor,0.7826,Non-inhibitor,0.8842,Non-inhibitor,0.9268,Low CYP Inhibitory Promiscuity,0.9356,Weak inhibitor,0.9328,Non-inhibitor,0.9263,Non AMES toxic,0.629,Non-carcinogens,0.8307,Not ready biodegradable,0.9619,2.5769
7823,0,0.6803,1,0.8516,1,0.979,Substrate,0.546,Non-inhibitor,0.6857,Non-inhibitor,0.7182,Non-inhibitor,0.6475,Non-substrate,0.6133,Non-substrate,0.789,Non-substrate,0.6683,Inhibitor,0.5132,Inhibitor,0.741,Non-inhibitor,0.9352,Inhibitor,0.7957,Inhibitor,0.643,High CYP Inhibitory Promiscuity,0.7723,Weak inhibitor,0.8867,Inhibitor,0.5076,Non AMES toxic,0.6832,Non-carcinogens,0.8148,Not ready biodegradable,0.9652,2.3806
7824,1,0.5966,1,0.9856,1,0.9953,Non-substrate,0.8621,Non-inhibitor,0.9163,Non-inhibitor,0.9899,Non-inhibitor,0.9234,Non-substrate,0.8261,Non-substrate,0.8483,Non-substrate,0.5889,Inhibitor,0.5118,Non-inhibitor,0.8085,Non-inhibitor,0.844,Non-inhibitor,0.6598,Non-inhibitor,0.8609,Low CYP Inhibitory Promiscuity,0.7281,Weak inhibitor,0.9856,Non-inhibitor,0.9307,AMES toxic,0.6014,Non-carcinogens,0.5675,Not ready biodegradable,0.9873,2.1967
7825,1,0.5756,1,0.9899,1,0.9956,Non-substrate,0.866,Non-inhibitor,0.9409,Non-inhibitor,0.9835,Non-inhibitor,0.9249,Non-substrate,0.8369,Non-substrate,0.8446,Non-substrate,0.5946,Non-inhibitor,0.5716,Non-inhibitor,0.8316,Non-inhibitor,0.8365,Non-inhibitor,0.7072,Non-inhibitor,0.8872,Low CYP Inhibitory Promiscuity,0.7936,Weak inhibitor,0.9853,Non-inhibitor,0.9436,AMES toxic,0.6785,Non-carcinogens,0.5174,Not ready biodegradable,0.9823,2.2111
7826,0,0.5086,1,0.9483,1,0.9969,Substrate,0.7355,Inhibitor,0.6713,Non-inhibitor,0.9163,Non-inhibitor,0.6774,Non-substrate,0.7898,Non-substrate,0.9116,Substrate,0.6158,Non-inhibitor,0.6647,Non-inhibitor,0.8239,Non-inhibitor,0.8929,Non-inhibitor,0.7768,Non-inhibitor,0.7367,Low CYP Inhibitory Promiscuity,0.7223,Weak inhibitor,0.911,Inhibitor,0.5637,Non AMES toxic,0.7342,Non-carcinogens,0.7524,Not ready biodegradable,0.7093,2.5156
7827,1,0.5413,1,0.9756,1,0.9512,Non-substrate,0.8356,Non-inhibitor,0.839,Non-inhibitor,0.9711,Non-inhibitor,0.9335,Non-substrate,0.8063,Non-substrate,0.8635,Non-substrate,0.5103,Non-inhibitor,0.8456,Non-inhibitor,0.8545,Non-inhibitor,0.9324,Non-inhibitor,0.7975,Non-inhibitor,0.926,Low CYP Inhibitory Promiscuity,0.8857,Weak inhibitor,0.9405,Non-inhibitor,0.9113,Non AMES toxic,0.8214,Carcinogens ,0.7786,Not ready biodegradable,0.9278,2.6013
7829,1,0.5,1,0.926,1,0.9712,Non-substrate,0.7552,Non-inhibitor,0.9634,Non-inhibitor,0.9483,Non-inhibitor,0.9022,Non-substrate,0.7189,Non-substrate,0.8246,Non-substrate,0.5703,Non-inhibitor,0.8804,Non-inhibitor,0.9456,Non-inhibitor,0.9606,Non-inhibitor,0.9442,Non-inhibitor,0.9749,Low CYP Inhibitory Promiscuity,0.9856,Weak inhibitor,0.9738,Non-inhibitor,0.9814,Non AMES toxic,0.8376,Non-carcinogens,0.9507,Ready biodegradable,0.5306,1.9653
7830,1,0.5,1,0.9448,1,0.9961,Non-substrate,0.6061,Non-inhibitor,0.8299,Non-inhibitor,0.992,Non-inhibitor,0.9388,Non-substrate,0.7498,Non-substrate,0.8444,Non-substrate,0.5581,Non-inhibitor,0.7361,Non-inhibitor,0.6845,Non-inhibitor,0.8875,Non-inhibitor,0.7857,Non-inhibitor,0.8802,Low CYP Inhibitory Promiscuity,0.8689,Weak inhibitor,0.8828,Non-inhibitor,0.7818,Non AMES toxic,0.5948,Non-carcinogens,0.8631,Not ready biodegradable,0.994,2.4945
7831,1,0.5151,1,0.9333,1,0.989,Non-substrate,0.7498,Non-inhibitor,0.915,Non-inhibitor,0.9626,Non-inhibitor,0.8437,Non-substrate,0.7461,Non-substrate,0.8409,Substrate,0.5796,Non-inhibitor,0.922,Non-inhibitor,0.9388,Non-inhibitor,0.8994,Non-inhibitor,0.8925,Non-inhibitor,0.9955,Low CYP Inhibitory Promiscuity,0.9543,Weak inhibitor,0.9788,Non-inhibitor,0.9362,Non AMES toxic,0.8153,Non-carcinogens,0.8944,Ready biodegradable,0.6834,2.3891
7832,1,0.6028,1,0.9775,1,0.9956,Non-substrate,0.746,Non-inhibitor,0.5103,Non-inhibitor,0.6776,Non-inhibitor,0.8423,Non-substrate,0.7879,Non-substrate,0.7994,Substrate,0.5746,Inhibitor,0.9319,Inhibitor,0.8925,Non-inhibitor,0.9389,Inhibitor,0.9634,Non-inhibitor,0.8121,High CYP Inhibitory Promiscuity,0.9207,Weak inhibitor,0.9707,Non-inhibitor,0.839,Non AMES toxic,0.679,Non-carcinogens,0.7705,Not ready biodegradable,0.9618,2.0709
7833,1,0.5192,1,0.9017,1,0.6527,Non-substrate,0.6688,Non-inhibitor,0.9274,Non-inhibitor,0.8321,Non-inhibitor,0.8328,Non-substrate,0.6656,Non-substrate,0.8699,Non-substrate,0.5611,Non-inhibitor,0.8305,Non-inhibitor,0.5072,Non-inhibitor,0.9386,Non-inhibitor,0.5713,Non-inhibitor,0.8854,Low CYP Inhibitory Promiscuity,0.7361,Weak inhibitor,0.9543,Non-inhibitor,0.8786,Non AMES toxic,0.7285,Non-carcinogens,0.9021,Not ready biodegradable,0.8093,2.4255
7835,1,0.6051,1,0.9876,1,1.0,Non-substrate,0.8479,Non-inhibitor,0.7532,Non-inhibitor,0.9628,Non-inhibitor,0.7575,Non-substrate,0.879,Non-substrate,0.8731,Non-substrate,0.6445,Inhibitor,0.9295,Inhibitor,0.5591,Non-inhibitor,0.8555,Inhibitor,0.6893,Inhibitor,0.7556,High CYP Inhibitory Promiscuity,0.9071,Weak inhibitor,0.972,Non-inhibitor,0.819,Non AMES toxic,0.5524,Non-carcinogens,0.8021,Not ready biodegradable,1.0,2.1849
7836,0,0.5875,1,0.9826,1,0.9942,Substrate,0.7129,Inhibitor,0.6774,Non-inhibitor,0.7155,Non-inhibitor,0.6488,Non-substrate,0.9361,Non-substrate,0.6426,Substrate,0.6348,Inhibitor,0.5974,Non-inhibitor,0.7917,Inhibitor,0.7009,Inhibitor,0.6513,Inhibitor,0.7372,High CYP Inhibitory Promiscuity,0.7408,Weak inhibitor,0.9496,Inhibitor,0.7208,Non AMES toxic,0.6431,Non-carcinogens,0.8914,Not ready biodegradable,0.9963,2.6958
7837,0,0.6306,1,0.9513,1,0.9959,Non-substrate,0.6007,Inhibitor,0.5276,Non-inhibitor,0.5381,Non-inhibitor,0.8527,Non-substrate,0.7808,Non-substrate,0.7924,Non-substrate,0.5365,Non-inhibitor,0.5305,Non-inhibitor,0.6653,Non-inhibitor,0.8132,Non-inhibitor,0.5501,Inhibitor,0.5682,High CYP Inhibitory Promiscuity,0.6008,Weak inhibitor,0.9742,Inhibitor,0.6683,Non AMES toxic,0.5831,Non-carcinogens,0.8758,Not ready biodegradable,1.0,2.294
7838,0,0.5873,1,0.5648,1,0.9885,Non-substrate,0.67,Non-inhibitor,0.8129,Inhibitor,0.6187,Non-inhibitor,0.8973,Non-substrate,0.6235,Non-substrate,0.8228,Non-substrate,0.6124,Inhibitor,0.9012,Inhibitor,0.9183,Non-inhibitor,0.809,Inhibitor,0.9648,Inhibitor,0.6451,High CYP Inhibitory Promiscuity,0.9405,Weak inhibitor,0.9819,Non-inhibitor,0.6335,AMES toxic,0.66,Non-carcinogens,0.8856,Not ready biodegradable,0.9965,2.2921
7839,1,0.6782,1,0.9823,1,1.0,Non-substrate,0.8845,Non-inhibitor,0.643,Non-inhibitor,0.5156,Non-inhibitor,0.9094,Non-substrate,0.792,Non-substrate,0.895,Substrate,0.5369,Non-inhibitor,0.687,Inhibitor,0.9242,Non-inhibitor,0.9576,Inhibitor,0.6961,Non-inhibitor,0.8049,High CYP Inhibitory Promiscuity,0.8727,Weak inhibitor,0.9888,Non-inhibitor,0.8745,Non AMES toxic,0.6842,Non-carcinogens,0.714,Not ready biodegradable,1.0,2.2811
7840,1,0.5122,1,0.9841,1,1.0,Non-substrate,0.6771,Non-inhibitor,0.6719,Non-inhibitor,0.6983,Non-inhibitor,0.7826,Non-substrate,0.7709,Non-substrate,0.8277,Substrate,0.5166,Inhibitor,0.6386,Inhibitor,0.7963,Non-inhibitor,0.8895,Inhibitor,0.8538,Inhibitor,0.8138,High CYP Inhibitory Promiscuity,0.8561,Weak inhibitor,0.9843,Non-inhibitor,0.6405,Non AMES toxic,0.6831,Non-carcinogens,0.7528,Not ready biodegradable,0.9943,2.4784
7841,1,0.6815,1,0.9785,1,0.9934,Substrate,0.5541,Inhibitor,0.508,Non-inhibitor,0.5946,Non-inhibitor,0.7845,Non-substrate,0.661,Non-substrate,0.7351,Non-substrate,0.5701,Non-inhibitor,0.719,Non-inhibitor,0.7835,Non-inhibitor,0.8534,Inhibitor,0.6524,Inhibitor,0.8781,High CYP Inhibitory Promiscuity,0.5865,Weak inhibitor,0.9753,Inhibitor,0.5805,Non AMES toxic,0.6126,Non-carcinogens,0.781,Not ready biodegradable,0.7424,2.332
7842,0,0.5403,1,0.9795,1,0.8275,Non-substrate,0.5508,Non-inhibitor,0.6633,Non-inhibitor,0.8811,Non-inhibitor,0.8776,Non-substrate,0.873,Non-substrate,0.8082,Substrate,0.5317,Non-inhibitor,0.823,Non-inhibitor,0.8372,Non-inhibitor,0.8983,Non-inhibitor,0.7487,Non-inhibitor,0.868,Low CYP Inhibitory Promiscuity,0.9213,Weak inhibitor,0.8132,Inhibitor,0.5,Non AMES toxic,0.7141,Carcinogens ,0.5406,Not ready biodegradable,0.9774,2.7695
7843,0,0.6809,1,0.9637,1,0.997,Non-substrate,0.6454,Non-inhibitor,0.9482,Non-inhibitor,0.8716,Non-inhibitor,0.8884,Non-substrate,0.8097,Non-substrate,0.8211,Non-substrate,0.7686,Non-inhibitor,0.7308,Non-inhibitor,0.7096,Non-inhibitor,0.8696,Non-inhibitor,0.7812,Non-inhibitor,0.7353,Low CYP Inhibitory Promiscuity,0.8316,Weak inhibitor,0.9825,Non-inhibitor,0.893,Non AMES toxic,0.8109,Non-carcinogens,0.9016,Not ready biodegradable,0.9215,2.6293
7844,0,0.5724,1,0.7675,1,0.8249,Non-substrate,0.6977,Non-inhibitor,0.8097,Non-inhibitor,0.6823,Non-inhibitor,0.8282,Non-substrate,0.7812,Non-substrate,0.8244,Non-substrate,0.5377,Non-inhibitor,0.6343,Inhibitor,0.6289,Non-inhibitor,0.8717,Inhibitor,0.5763,Inhibitor,0.5203,High CYP Inhibitory Promiscuity,0.759,Weak inhibitor,0.836,Non-inhibitor,0.7735,AMES toxic,0.6769,Non-carcinogens,0.6492,Not ready biodegradable,0.9409,2.5714
7845,0,0.6502,1,0.8938,1,1.0,Substrate,0.8155,Non-inhibitor,0.7159,Non-inhibitor,0.8606,Non-inhibitor,0.6904,Non-substrate,0.7744,Non-substrate,0.6527,Substrate,0.5737,Non-inhibitor,0.5168,Non-inhibitor,0.5136,Non-inhibitor,0.7235,Inhibitor,0.675,Non-inhibitor,0.6603,High CYP Inhibitory Promiscuity,0.7964,Strong inhibitor,0.5415,Inhibitor,0.7219,Non AMES toxic,0.648,Non-carcinogens,0.9331,Not ready biodegradable,0.988,2.3811
7846,1,0.5,1,0.9405,1,0.9972,Non-substrate,0.5361,Inhibitor,0.6423,Inhibitor,0.7713,Non-inhibitor,0.6348,Non-substrate,0.7623,Non-substrate,0.7943,Substrate,0.5091,Inhibitor,0.8523,Inhibitor,0.7776,Non-inhibitor,0.5853,Inhibitor,0.7971,Inhibitor,0.8887,High CYP Inhibitory Promiscuity,0.8628,Weak inhibitor,0.894,Non-inhibitor,0.6785,AMES toxic,0.5825,Non-carcinogens,0.9,Not ready biodegradable,1.0,2.6528
7847,0,0.5967,1,0.7921,0,0.681,Substrate,0.5257,Non-inhibitor,0.8021,Non-inhibitor,0.6218,Non-inhibitor,0.9235,Non-substrate,0.8276,Non-substrate,0.828,Non-substrate,0.5088,Non-inhibitor,0.8244,Non-inhibitor,0.7835,Non-inhibitor,0.8795,Non-inhibitor,0.7799,Non-inhibitor,0.8565,Low CYP Inhibitory Promiscuity,0.8918,Weak inhibitor,0.7452,Non-inhibitor,0.8614,Non AMES toxic,0.7621,Non-carcinogens,0.6,Ready biodegradable,0.6376,2.4092
7848,1,0.7169,1,0.7926,1,0.9968,Non-substrate,0.5836,Non-inhibitor,0.5875,Non-inhibitor,0.8813,Non-inhibitor,0.8774,Non-substrate,0.7571,Non-substrate,0.9201,Non-substrate,0.6501,Non-inhibitor,0.6073,Non-inhibitor,0.6916,Non-inhibitor,0.9673,Non-inhibitor,0.6366,Non-inhibitor,0.9562,Low CYP Inhibitory Promiscuity,0.7393,Weak inhibitor,0.9676,Non-inhibitor,0.8849,Non AMES toxic,0.9176,Non-carcinogens,0.8183,Not ready biodegradable,0.5491,1.7751
7849,0,0.692,1,0.6061,1,0.9943,Substrate,0.7795,Inhibitor,0.576,Non-inhibitor,0.8974,Non-inhibitor,0.7406,Non-substrate,0.6036,Non-substrate,0.785,Substrate,0.6703,Non-inhibitor,0.7828,Non-inhibitor,0.5872,Non-inhibitor,0.8322,Inhibitor,0.6349,Non-inhibitor,0.6678,High CYP Inhibitory Promiscuity,0.5809,Weak inhibitor,0.8509,Inhibitor,0.6078,Non AMES toxic,0.5957,Non-carcinogens,0.7432,Not ready biodegradable,0.969,2.5151
7850,0,0.692,1,0.6061,1,0.9943,Substrate,0.7795,Inhibitor,0.576,Non-inhibitor,0.8974,Non-inhibitor,0.7406,Non-substrate,0.6036,Non-substrate,0.785,Substrate,0.6703,Non-inhibitor,0.7828,Non-inhibitor,0.5872,Non-inhibitor,0.8322,Inhibitor,0.6349,Non-inhibitor,0.6678,High CYP Inhibitory Promiscuity,0.5809,Weak inhibitor,0.8509,Inhibitor,0.6078,Non AMES toxic,0.5957,Non-carcinogens,0.7432,Not ready biodegradable,0.969,2.5151
7851,0,0.583,0,0.5255,1,1.0,Non-substrate,0.6015,Non-inhibitor,0.6885,Non-inhibitor,0.8882,Non-inhibitor,0.8873,Non-substrate,0.8151,Non-substrate,0.8168,Substrate,0.5938,Non-inhibitor,0.562,Non-inhibitor,0.6394,Non-inhibitor,0.8541,Non-inhibitor,0.6305,Non-inhibitor,0.6316,High CYP Inhibitory Promiscuity,0.6149,Weak inhibitor,0.9528,Inhibitor,0.5946,Non AMES toxic,0.5898,Non-carcinogens,0.7146,Not ready biodegradable,1.0,2.5859
7852,0,0.5492,1,0.9696,1,0.9873,Substrate,0.7444,Non-inhibitor,0.537,Non-inhibitor,0.5235,Non-inhibitor,0.8348,Non-substrate,0.7912,Non-substrate,0.7786,Substrate,0.7352,Non-inhibitor,0.7,Non-inhibitor,0.7097,Non-inhibitor,0.7186,Non-inhibitor,0.6305,Non-inhibitor,0.6526,Low CYP Inhibitory Promiscuity,0.5312,Weak inhibitor,0.8001,Non-inhibitor,0.6731,Non AMES toxic,0.6033,Non-carcinogens,0.8482,Not ready biodegradable,0.716,3.0706
