drug_id,name,company,score,source
9029,Yamaful,,good,
9030,Hibicon,,good,
9030,Nydrane,,good,
9030,Posedrine,,good,
9030,Seclar,,good,
9031,Adcar AC,Nisshin Pharmaceutical,good,
9031,Adona,Tanabe,good,
9031,Adonamin,Towa Yakuhin,good,
9031,Adrenochrome,Quality Pharm,good,
9031,Adrenoxil,"Climax,",good,
9031,Adrome,Landson,good,
9031,Almetex,Alkaloid,good,
9031,Anaroxyl,Organon,good,
9031,Auzei,Nichi-Iko Pharmaceutical,good,
9031,Carbajust,Yoshindo,good,
9031,Chichina,Fuso Pharmaceutical,good,
9031,Chromazol,Solas,good,
9031,Crome,Ferron,good,
9031,Cromin's,Infarmasa,good,
9031,Di Ka Ning,Bosen Bio Pharmaceutical,good,
9031,Fleboside,Acarpia-P,good,
9031,Fleboton,Minapharm,good,
9031,Ge Dan,Changfu Jiejing Pharmaceutical,good,
9031,Hemosin K,Hormona,good,
9031,Le Ka Ning,Pude,good,
9031,Le Zhi Na,Tai'an Pharmaceutical Factory,good,
9031,Luoye,Suzhou No.6,good,
9031,Na Neng,Double-Crane,good,
9031,Odanon,Towa Yakuhin,good,
9031,Ophthalm K,Alfresa Pharma,good,
9031,Ranobi,Koa Isei,good,
9031,Styptochrome,Dr. Reddy's,good,
9031,Su Bo Te,Laien Pharmaceutical,good,
9031,Tai Si Neng,Tide Pharmaceutical,good,
9031,Toxivenol,Kleva,good,
9031,Velchrome,Novell Pharmaceutical,good,
9031,Xue Yi Ting,Weifang Pharmaceutical Factory,good,
9032,Bentos,Kakenyaku Kakko,good,
9032,Bentox,,good,
9032,Glauconex,,good,
9033,Covatine,Bailly-Creat,good,
9033,Covatix,Lundbeck,good,
9033,Suvren,Ayerst,good,
9034,Soludactone,Pfizer,good,
9035,Centrolese,,good,
9035,Evadene,,good,
9035,Evadyne,,good,
9035,Evasidol,,good,
9036,Amnezon,Nisshin Seiyaku,good,
9036,Bondormin,Rafa,good,
9036,Brometon,Mylan Seiyaku,good,
9036,Brotizolam M,Sannova,good,
9036,Dormex,Recalcine,good,
9036,Eurimolan,Choseido Pharmaceutical,good,
9036,Goodmin,Tanabe Mitsubishi Pharma,good,
9036,Lendorm,Boehringer Ingelheim,good,
9036,Lendormin,Boehringer Ingelheim,good,
9036,Lindormin,Boehringer Ingelheim,good,
9036,Nestrom,Tatsumi Kagaku,good,
9036,Noctilan,Boehringer Ingelheim,good,
9036,Noxtal,Alfresa Pharma,good,
9036,Ronfleman,Kyowa Yakuhin,good,
9036,Sintonal,Europharma,good,
9036,Sorentmin,Taisho Yakuhin,good,
9036,Zestromin,Towa Yakuhin,good,
9037,Bromopan,UCI,good,
9037,Digesan,Sanofi,good,
9037,Emepride,,good,
9037,Emoril,,good,
9037,Movipride,Merck,good,
9037,Plamet,,good,
9037,Viadil,,good,
9038,Amiorel,Boehringer Ingelheim,good,
9038,Bisolmed,Boehringer Ingelheim,good,
9038,Bisolvon,Boehringer Ingelheim,good,
9038,Bisolvon Chesty,Boehringer Ingelheim,good,
9038,Fluibron,,good,
9039,Bisalax,Actavis,good,
9039,Bolax,Unifarma,good,
9039,Boots Constipation Relief,Boots,good,
9039,Derderance,Nisshin Seiyaku,good,
9039,Dulco-Lax,Boehringer Ingelheim,good,
9039,Dulcolaxo,Boehringer Ingelheim,good,
9039,Fleet Laxative,Baxter,good,
9039,Florisan,Boehringer Ingelheim,good,
9039,Laxitab,Ranbaxy,good,
9039,Reliable Gentle Laxative Tablets,Teva,good,
9039,Spirolax,,good,
9039,Verecolene C.M.,GlaxoSmithKline,good,
9040,Tacitin ,Ciba-Geigy,good,
9041,Axal,CCM,good,
9041,Lipascor,Servier,good,
9041,Mediaxal,Servier,good,
9042,Cedad,,good,
9042,Cevanol,,good,
9042,Deprol,,good,
9042,Lucidil,,good,
9042,Morcain,,good,
9042,Nutinal,,good,
9042,Parasan,,good,
9042,Phebex,,good,
9042,Phobex,,good,
9042,Suavitil,Merck,good,
9047,Tabex,Sopharma AD,good,
9050,Miltex,Baxter,good,
9059,Cerdelga,Genzyme Corporation,good,
9075,Acipicap,Zydus Cadila,good,
9076,Curanail,,good,
9076,Loceryl,,good,
9076,Locetar,,good,
9076,Odenil,,good,
9083,Meicelin,,good,
9084,Zykadia,,good,
9090,Vastarel MR,Laboratoires Servier,good,
9092,Hetlioz,,good,
9101,Vargatef,Boehringer-Ingelheim,good,
9103,Sovrima,,unknown,
9105,Bradia,Biocon,good,
9105,Ivabid,,good,
9107,Pontocaine HCl,,good,
9111,Altrip,"Spedrog-Caillon, Argentina",good,
9111,Anytin,"Ahngook, South Korea",good,
9111,Biorgan,"Ivax, Argentina",good,
9111,Bumetin,Galeno,good,
9111,Butikinon,Towa Yakuhin,good,
9111,Cerekinon,Mitsubishi Tanabe Pharma,good,
9111,Cineprac,"Liferpal, Mexico",good,
9111,Colixane,"Sanitas, Argentina",good,
9111,Colonix,"Grupo Farma, Ecuador",good,
9111,Colperin,"Gedeon Richter, Romania",good,
9111,Coltrim,"Novamed, Colombia",good,
9111,Colypan,Grupo Farma,good,
9111,Crobutin,"Daewoo, South Korea",good,
9111,Debretin,"Polpharma, Poland",good,
9111,Debricalm,Pfizer,good,
9111,Debricol,"Galpharma, Tunisia",good,
9111,Debridat,Pfizer,good,
9111,Digerent,"Polifarma, Italy",good,
9111,Diway,"Poly Pharm, China",good,
9111,Dolpic Forte,"Laboratorios Pasteur, Chile",good,
9111,Esun,"Productos Farmaceuticos Medipharm, Chile",good,
9111,Eumotil,"Baliarda, Argentina",good,
9111,Eumotrix,"Lafrancol, Colombia",good,
9111,Eutransil,"Baliarda, Ecuador",good,
9111,Fenatrop,"Gador, Argentina",good,
9111,Garapepsin,"Farmellas Enterprises, Greece",good,
9111,Gaspat,"Indunidas, Ecuador",good,
9111,Gast Reg,"Amoun, Egypt",good,
9111,Gismotal,"Biofarma, Turkey",good,
9111,Ircolon,"Polfarmex, Poland",good,
9111,Libertrim,"Carnot Laboratorios, Mexico",good,
9111,Mebucolon,"Kyowa Yakuhin, Japan",good,
9111,Mebutit,"Sawai Seiyaku, Japan",good,
9111,Miopropan,"Bernabo, Argentina",good,
9111,Neotina,"Rossmore Pharma, Argentina",good,
9111,Nepten,"Nagase Medicals, Japan",good,
9111,Newbutin SR,"Korea United Pharm, Vietnam",good,
9111,Ni Wei Fu,"Anglikang Pharmaceutical, China",good,
9111,Normopax,"Eczane, Argentina",good,
9111,Plidex,"Roemmers, Argentina",good,
9111,Polibutin,"Desma, Spain",good,
9111,Polybutine,"Samil, South Korea",good,
9111,Procinet NF,"Eurofarma, Argentina",good,
9111,Puridat Fort,"Bilim, Turkey",good,
9111,Rui Jian,"Ante Bio-Pharmaceutical, China",good,
9111,Sakion,"Harasawa Seiyaku, Japan",good,
9111,Shuang Di,"Sanyu Pharmaceutical, China",good,
9111,Spabutine,"Hanmi, South Korea",good,
9111,Supeslone,"Koa Isei, Japan",good,
9111,Tarabutine,"Kukje, South Korea",good,
9111,Tefmetin,"Kobayashi Kako, Japan",good,
9111,Tempolib,"Medix, Mexico",good,
9111,Tidomel,"Laboratorios Euromed Chile, Chile",good,
9111,Timotor,"Square, Bangladesh",good,
9111,Transacalm,"Pharma Développement, France",good,
9111,Trebutel,"Laboratorios Andromaco, Chile",good,
9111,Tribudat,"Santa-Farma, Turkey; Sigma, Egypt",good,
9111,Tributin,"Incobra, Colombia",good,
9111,Tributina,"Lafedar, Argentina",good,
9111,Tribux,Biofarm,good,
9111,Trim,"Laboratorio Saval, Chile",good,
9111,Trimebutina,Anglopharma,good,
9111,Trimedat,"Life Pharma, Lebanon",good,
9111,Trimedine,"Opalia, Tunisia",good,
9111,Trimotil,"Incepta, Bangladesh",good,
9111,Trimspa,"Macleods, India",good,
9111,VeM,"Kyorin Rimedio, Japan",good,
9111,Yuan Sheng Li Wei,"Kaikai Yuansheng Medicine, China",good,
9112,Alevian Duo,Takeda,good,
9112,Blocafer,"Liferpal, Mexico",good,
9112,Delibs,"CONMED, Taiwan",good,
9112,Ilyang Dicetel,Ilyang,good,
9112,Nulite,"Dominguez, Argentina",good,
9112,Pakab,"Wermar, Mexico",good,
9112,Pinar,"ABL Pharma, Peru",good,
9112,Pinaven,"Johnson, Taiwan",good,
9112,Pladuet,"Interlab Pharmaceutica, Mexico",good,
9112,Planex,"Rimsa, Mexico",good,
9112,Riginal,"Royal Pharma, Chile",good,
9112,Spascolon,"Chemi ph, Egypt",good,
9112,Spasmopinaver,"GNP, Egypt",good,
9112,Spastec,"Swiss Pharm, Taiwan",good,
9112,Sucam,"Everest, Taiwan",good,
9112,Zerpyco,"Atlantis, Mexico",good,
9115,Aueromycin,,good,
9132,Mistabron,,unknown,
9132,Mistabronco,,unknown,
9133,StarQuin,Biomed,good,
9141,Eksaliyef,Bial-Portela & Ca. S.A.,good,
9141,Erelib,Bial-Portela & Ca. S.A.,good,
9141,Eslicar,Emcure Pharmaceuticals Ltd,good,
9141,Eslify,Torrent Pharmaceuticals Ltd,good,
9141,Eslistar,Lupin Ltd,good,
9141,Eslizen,Intas Pharmaceuticals Ltd,good,
9141,Exalief ,Bial-Portela & Ca. S.A.,good,
9141,Normictal,Abbott India Ltd,good,
9141,Stedesa,,good,
9141,Zefretol,Sun Pharma Laboratories Ltd,good,
9142,Civanex,,good,
9143,Brenol,,good,
9143,Oronol,,good,
9143,Romosol,,good,
9143,Solganal,,good,
9143,Solganal B,,good,
9144,Plegridy,Biogen,good,
9169,Colliron IV,,good,
9169,Encifer,,good,
9169,Fe-back,,good,
9169,Feojectin,,good,
9169,Ferijet,,good,
9169,Ferosoft S,,good,
9169,Ferplex SS,,good,
9169,Ferrivenin,,good,
9188,Hepatolite,,good,
9190,Arophalm,Nichi-Iko Pharmaceutical,good,
9190,Capsafe,Ohara Yakuhin,good,
9190,Dezolam,Taisho Yakuhin,good,
9190,E1,Aarpik,good,
9190,Eticalm,Towa Yakuhin,good,
9190,Etisedan,Kyowa Yakuhin,good,
9190,Etizolan,Kobayashi Kako,good,
9190,Mozun,Tatsumi Kagaku,good,
9190,New Zomnia,Molekule,good,
9190,Nonnerv,Nisshin Pharmaceutical,good,
9190,Palgin,Fujinaga Seiyaku,good,
9190,Sylkam,Dr. Reddy's,good,
9191,Depropin,CCM Duopharma Biotech,good,
9191,Dopress,Mylan,good,
9191,Dothip,Micro Synapse,good,
9191,Dothitab,Psycorem,good,
9191,Dotopine,Shou Chan,good,
9191,Elate,Crescent,good,
9191,Espin,Taejoon Pharm,good,
9191,Harmomed,Kwizda,good,
9191,Othtric,Cubit,good,
9191,Prothiaden,Abbott / Teofarma,good,
9191,Qualiaden,Quality Pharm,good,
9191,Singsong,Yuan Chou,good,
9191,Thaden,Pharmacare,good,
9191,Vick-Thiaden,Vickmans,good,
9209,Emovit,,good,
9218,Axiomin,Promeco,good,
9218,Depracer,"L. Lepori, Lda.",good,
9218,Etoran,II Dong,good,
9218,Staff,Sigma-Tau,good,
9219,Normarex,,okay,
9221,Psigodal,,good,
9222,Duvie,Chong Kun Dang,good,
9227,Sympatol,,good,
9228,Almarl,,unknown,
9229,Carlytene,,unknown,
9234,Myocalm,Taiho Pharmaceuticals,good,
9235,Opalmon,Ono,good,
9235,Prorenal,DSP,good,
9236,Loxomac,,good,
9236,Loxonin,,good,
9236,Oxeno,,good,
9238,ACTIDEX,,good,
9238,DESKETO,,good,
9238,DEXADOL,,good,
9238,DEXAK,,good,
9238,DEXALGIN,,good,
9238,DEXAROM,,good,
9238,DEXOFEN,,good,
9238,DEXOKET,,good,
9238,DEXOMEN,,good,
9238,DEXPRO,,good,
9238,DEXTANOL,,good,
9238,DEXTRAFAST,,good,
9238,DKTROM,,good,
9238,ELEKTRA,,good,
9238,ENANGEL,,good,
9238,ENANTYUM,,good,
9238,FEN LI,,good,
9238,INFEN,,good,
9238,KERAL,,good,
9238,KETRON D,,good,
9238,KITESSE,,good,
9238,KITEX,,good,
9238,QUIRALAM,,good,
9238,QUIRGEL,,good,
9238,ROTALFEN,,good,
9238,ROTALGIN,,good,
9238,STADIUM,,good,
9238,SYMPAL,,good,
9238,TOFEDEX,,good,
9238,VIAXAL,,good,
9238,YOUBAIFEN,,good,
9240,Clotam,GEA Farmaceutisk Fabrik,good,
9243,Wylaxine,Omega Pharma Belgium,good,
9244,Adancor,Merck,good,
9244,Angedil,Egis Pharmaceuticals,good,
9244,Angicor,Sanofi-Aventis,good,
9244,Aprior,OEP Phils,good,
9244,Av-Cor,Strides Arcolab,good,
9244,Corangi,Unimed & Unihealth,good,
9244,Cordinik,PIQ-Farma,good,
9244,Corflo,Wockhardt,good,
9244,Dancor,Merck,good,
9244,Ikorel,Sanofi,good,
9244,Ikotril,Sanofi-aventis,good,
9244,K-Cor,Macleods,good,
9244,Nicodil,Genovate,good,
9244,Nicoduce,AHPL,good,
9244,Nicolan,G.L. Pharma,good,
9244,Nicoline,Johnlee,good,
9244,Nicor,Orion,good,
9244,Nicoral,General Pharma,good,
9244,Nicostar,Lupin,good,
9244,Nidil,Shou Chan,good,
9244,Nikoran,Torrent,good,
9244,Nikoranmart,Towa Yakuhin,good,
9244,Nirandil,Standard,good,
9244,Randil,Adwia,good,
9244,Sigmart,Chugai,good,
9244,Silvinol,Nisshin Pharmaceutical,good,
9244,Zynicor,Zydus,good,
9245,Promac,Zeria Pharmaceuticals Co.,good,
9245,Promac-D,,good,
9248,Bunil,,good,
9249,Losizopilon,,good,
9249,Zoleptil,,good,
9253,Sapresta,,good,
9254,Azelnidipine Chemipha,,good,
9254,Azelnidipine FFP,,good,
9254,Azelnidipine JG,,good,
9254,Azelnidipine KOG,,good,
9254,Azelnidipine Nichi-Iko,,good,
9254,Azelnidipine Tanabe,,good,
9254,Azelnidipine TCK,,good,
9254,Azelnidipine Teva,,good,
9254,Azelnidipine Towa,,good,
9254,Azelnidipine YD,,good,
9254,Beiqi,,good,
9254,Calblock,,good,
9254,Rezaldas HD,,good,
9254,Rezaltas LD,,good,
9255,Coniel,Kyowa Hakko Kogyo,good,
9256,Atelec,Ajinomoto Pharmaceuticals Co. Ltd,good,
9256,Cilogard,Cipla Ltd,okay,
9259,Landel,Shionogi & Co.,good,
9259,NZ-105,,good,
9259,Selefodipine,,good,
9260,Caldine,Boehringer Ingelheim,good,
9260,Lacimen,GlaxoSmithKline,good,
9260,Lacipil,GSK,good,
9260,Motens,Boehringer Ingelheim,good,
9261,Asomex,Emcure Pharmaceutical Ltd,good,
9261,Conjupri,,good,
9261,EsCordi Cor,Actavis Pharma,good,
9261,Eslo,Zuventus Healthcare Ltd.,good,
9261,Espin,Intas Pharmaceuticals Ltd,good,
9262,Manyper,,good,
9266,Cynt,,good,
9266,Physiotens,Solvay Pharmaceuticals,unknown,
9269,Humoryl,Sanofi Aventis,good,
9270,Nerusil,,unknown,
9270,Neuralex,,unknown,
9271,Sinderesin,,unknown,
9271,Sursum,,unknown,
9272,Actomol,,unknown,
9273,Nimaol,,unknown,
9273,Ximaol,,unknown,
9274,Catron,,unknown,
9274,Cavodil,,unknown,
9275,Drazine,,unknown,
9276,Angorvid,,good,
9276,Betamezid,,good,
9276,Neomarsilid,,unknown,
9276,Tersavid,,good,
9278,Surodil,,good,
9278,Timostenil,,good,
9280,Ai Yi,Hengrui,good,
9280,ESUEEW AN T,Sawai Seiyaku,good,
9280,Fimer,LKM,good,
9280,Ftorafur,Grindeks,good,
9280,Furil,Lotus Pharmaceuticals,good,
9280,Futraful,Taiho,good,
9280,Icarus,Koa Isei,good,
9280,Lunacin,Sawai Seiyaku,good,
9280,NKS-1 T,Nippon Kayaku,good,
9280,Qi Xing,Hualu Pharmaceutical,good,
9280,S-1,Taiho,good,
9280,Sterozine,Kotobuki Seiyaku,good,
9280,Tefudex,Korea United Pharma,good,
9280,Tegacin,Patron,good,
9280,Tegracil,Shin Poong,good,
9280,Teroful,Kwang Dong,good,
9280,TS-1,Toho Yakuhin,good,
9280,TS-ONE,Taiho,good,
9280,UFT,Merck,good,
9280,Ufur,TTY,good,
9280,Unitoral,Korea United Pharm,good,
9280,Utefos,Mylan,good,
9283,Badyket,,good,
9283,Heporax,,good,
9283,Hibor,,good,
9283,Zibor,,good,
9286,Embolex,,good,
9286,Sandoparin,,good,
9287,Staybla,Ono Pharmaceutical,good,
9287,Uritos,Kyorin Pharmaceutical,good,
9293,Guttalax,,good,
9293,Laxoberal,,good,
9293,Laxoberon,,good,
9293,Picolax,,good,
9293,Picoprep,,good,
9298,Ansimar,ABC Farmaceutici S.P.A,good,
9298,Maxivent,Ajanta Pharma,good,
9301,Myocrisin,,good,
9304,Kanarb,Boryung Pharmaceuticals,good,
9307,Angoral,Pharmaghreb,good,
9307,Cardamine,ADWYA,good,
9307,Corvasal,Benta,good,
9307,Dilacor,Saiph,good,
9307,Molsicor,IBN,good,
9307,Molsidomina Polfa,Polfa,good,
9307,Molsidomine Arrow,Arrow,good,
9311,Dipiperon,,good,
9311,Propitan,,good,
9312,Fortrans,,good,
9312,GlycoLax,,good,
9312,TriLyte,,good,
9313,Pro-dafalgan,,good,
9314,Coaxil,,good,
9314,Neptine,Hanmi South Korea,good,
9314,Salymbra,,good,
9314,Stablon,,good,
9314,Tatinol,,good,
9314,Tianeurax,,good,
9314,Zinosal,,good,
9316,IBset,,good,
9316,Iribo,,good,
9316,Nasea,,good,
9316,Nozia,,good,
9321,Huluma,Myungmoon,good,
9321,Somalgen,,good,
9321,Stofen,Shin poong,good,
9321,Talmain,Korea United Pharm,good,
9321,Talmen,Daewoo,good,
9321,Talniflumate Hanall,Hanall Biopharma,good,
9321,Talumat,Taiguk,good,
9321,Tariful,KWANG DONG,good,
9324,Legalon,,good,
9337,Fibercon,,good,
9337,Mitrolan,,good,
9353,Ftorafur,Taj pharma,good,
9359,AQUA Mephyton,,good,
9359,Mephyton,,good,
9359,Synkavite,,good,
9367,Bilopaque,,good,
9367,Tyropaque,,good,
9379,Norveritol,,unknown,
9379,Pulsoton,,unknown,
9384,Cozyme,,good,
9384,Ilopan,,good,
9384,Motilyn,,good,
9384,Panadon,,good,
9384,Panthoderm,,good,
9384,Synapan,,good,
9384,Thenalton,,good,
9384,Zentinic,,good,
9390,Sarpaghanda,,good,
9390,Serpalan,,good,
9390,Serpasil,,good,
9393,Dionosil,,good,
9396,Estradurin,,good,
9400,Cerumenex,,good,
9405,Alphadrol,,good,
9408,Amnestrogen,,good,
9408,Estratab,,good,
9408,Evex,,good,
9408,Femogen,,good,
9409,Hippuran I131,,good,
9409,Hippuran-131,,good,
9409,Hipputope,,good,
9430,Cholebrine,,good,
9514,Iotrovist,,good,
9514,Isovist,,good,
9514,Osmovist,,good,
9514,Osmovist 190,,good,
9514,Osmovist 240,,good,
9534,Lumirem,,good,
9537,Helicosol,,good,
9554,Secreflo,,good,
9554,Secrepan,,good,
9559,SecreFlo,Repligen Corp,good,
9559,Secremax,Repligen Corp,good,
9561,Mexoryl SX,,unknown,
9577,Sumycin,,good,
9577,Telotrex,,good,
9577,Tetrex,,good,
9577,Tetrex BidCaps,,good,
9577,Upcyclin,,good,
9588,Glycophos,Fresenius Kabi Norge,good,
9597,Ninlaro,,good,
10391,Meruvax II,,good,
11135,Vinisil,,good,
11137,Tween-80,,good,
11138,Eusolex,,good,
11141,Proferrin,,good,
11149,Hymelose,,good,
11149,Hyprosol,,good,
11149,Ikleen,,good,
11149,Intavis,,good,
11149,Irimist,,good,
11149,Melose,,good,
11149,Melose Drop,,good,
11149,Methocel,,good,
11149,Naifa,,good,
11149,Optichlor,,good,
11149,Takflur,,good,
11151,CV single use lubricant eye drops,,good,
11151,Good Neighbour  Pharmacy Lubricant Eye Drops,,good,
11151,Good Sense Lubricant Eye Drops,,good,
11154,Avoca,,good,
11156,Estar,,unknown,
11156,Lavatar,,unknown,
11156,Pixalbol,,unknown,
11163,Audinorm,,good,
11163,Clear ear,,good,
11163,Colace,,good,
11163,Correctol,,good,
11163,Dialose,,good,
11163,Docusol,,good,
11163,Docusol 100,,good,
11163,Doxinate,,good,
11163,Dulcoease,,good,
11163,Rectalad enema,,good,
11163,Surfak,,good,
11203,Aquadrate,,good,
11203,Balneum plus,,good,
11203,Calmurid,,good,
11203,Eucerin,,good,
11203,Flexifoot,,good,
11203,Flexitol,,good,
11203,Hydromol intensive,,good,
11203,Nutraplus,,good,
11203,Sential E,,good,
11203,St.James balm,,good,
11203,Ureaphil,,good,
11209,B-Traxim Se,,good,
11209,Selsaf 2000,,good,
11229,Cutisan,,good,
11229,Nobacter,,good,
11229,Solubacter,,good,
11248,Coolact5,,good,
11253,Drax Exametazime,,good,
11259,Escalol 577,,good,
11259,MS 40,,good,
11259,Seesorb 101S,,good,
11259,Spectra-sorb UV 284,,good,
11259,Sungard,,good,
11259,Syntase 230,,good,
11259,Uval,,good,
11259,Uvasorb S 5,,good,
11259,Uvinul D 5030,,good,
11259,Uvinul MS 40,,good,
11259,Uvinul MS-40,,good,
11259,Viosorb 111,,good,
11265,Calomide,,good,
11265,Cobazim,Interbat,good,
11265,Comiosan,Yung Sine,good,
11265,Corsete,Chen Ta,good,
11265,Cotamide,Hor Chen,good,
11265,Heraclene,Natrapharm,good,
11265,Hicobal,Gentle,good,
11265,Hokuramide,Pei Jin,good,
11265,Hycobal,Eisai,good,
11265,Maxibol,Sanofi-Aventis,good,
11265,Neurofor,Sanofi-Aventis,good,
11265,Sim-12,Cipa,good,
11291,Ursin,,good,
11291,Uvasol,,good,
11300,Solastay S1,,good,
11304,Veegum,,good,
11343,Uvinul A Plus,BASF,good,
11345,Parsol SLX,,good,
11352,DL-Methylephedrine HCl,Fu Yuan,good,
11352,dl-Methylephedrine Hydrochloride 10% Maruishi,Maruishi Pharmaceuticals,good,
11352,dl-Methylephedrine Hydrochloride 10% Metal,"Nakakita Yakuhin, Japan",good,
11352,dl-Methylephedrine Hydrochloride 10% Sankei,Sankei Seiyaku,good,
11352,dl-Methylephedrine Hydrochloride 10% Sanwa,Sanwa Kagaku,good,
11352,Methy F,Tanabe Mitsubishi Pharma,good,
11352,Methylephedrine 10% Fuso,Fuso Pharmaceutical,good,
11352,Methylhoedrin 10%,Mylan Seiyaku,good,
11352,Tabellae DL-Methyl,Ying Yuan,good,
11356,Autan,,good,
11356,Detamide,,good,
11356,Flypel,,good,
11356,m-Delphene,,good,
11356,Metadelphene,,good,
11356,Muscol,,good,
11356,Off!,,good,
11356,Repel,,good,
11370,Kollaren,,good,
11402,Fibro-vein,Australasian Medical and Scientific Limited,good,
11402,Fibro-Vein 3%,STD,good,
11402,Fibrovein,Craveri,good,
11402,Veinfibro,STD Pharmaceutical Products,good,
11406,AEROSURF,,good,
11407,Lutrol F,,good,
11407,Pluracare,,good,
11407,Pluronic,,good,
11421,Bactisporin,,good,
11437,Alecensa,,good,
11438,Pilimod,,good,
11441,Cefthan-DS,Novartis,okay,
11441,Oraspor,Novartis,good,
11443,Nexgard,,good,
11447,Mitac,,good,
11449,Surmax,,good,
11450,Stresnil,,good,
11451,Gainpro,,good,
11463,Curatrem,,unknown,
11464,Meldane,,good,
11466,Proban,,good,
11467,Advocin,,good,
11468,Deccox,,good,
11469,Deramaxx,,good,
11471,Atgard,,good,
11472,Clinacox,,good,
11473,Slentrol,,good,
11478,Baytril,,good,
11479,Eprinex,,good,
11483,Negabot Plus Paste,,good,
11483,Oratel,,good,
11483,Rintal,,good,
11484,Panacur,,good,
11484,Safe-quard,,good,
11485,Synchrocept B,,good,
11487,Nuflor,,good,
11487,Nuflor gold,,good,
11491,Gleptosil,,good,
11499,Equestrolin,,good,
11499,Prosolvin,,good,
11499,Reprodin,,good,
11506,Monteban (veterinary),,good,
11510,Furanace (veterinary),,good,
11517,Orbax,,unknown,
11524,Acardi,,good,
11528,Synchrocept,,good,
11532,3-Nitro,,good,
11532,Ren-O-Sal,,good,
11540,Zubrin,,good,
11544,Zuprevo,,good,
11545,Micotil,,good,
11546,Tiox (Veterinary),,good,
11549,Draxxin,,good,
11550,Tylan,,good,
11552,Anased,,good,
11552,Chanazine,,good,
11552,Rompun,,good,
11552,Sedazine,,good,
11553,Ralabol,,good,
11571,Captax,,good,
11577,Butyn,,good,
11579,Parpanil,,good,
11588,Panstreptin,,good,
11589,Proctodon,,good,
11593,Nuital,,good,
11593,Sergetyl,,good,
11602,Kinavet,,good,
11602,Masivet,,good,
11604,Cymelarsan,,good,
11607,Interceptor,,good,
11613,Pirsue,,good,
11614,Adequan,,good,
11616,Combelen,,good,
11616,Combilen,,good,
11621,Sedivet,,good,
11630,Finquel,,good,
11632,Aivlosin,,good,
11664,Biocolchid,Biogalenic,good,
11664,Coltramyl,,good,
11664,Coltrax,,good,
11664,Eusilen,Velka,good,
11664,Miorel,,good,
11664,Musco-Ril,,good,
11664,Muscoril,,good,
11664,Myolax,Adwya,good,
11664,Myoril,,good,
11664,Neoflax,,good,
11664,Neuroflax,,good,
11664,TDP,Aamorb,good,
11667,Mexoryl XL,,unknown,
11672,Mersol,,good,
11673,Bilaxten,Faes Farma,good,
11684,Cellosize,The DOW Chemical Company,good,
11701,Dimetriose,,good,
11701,Dimetrose,,good,
11701,Nemestran,,good,
11722,Firdapse,,good,
11722,Zenas,,good,
11729,Metastat,,good,
11738,Mucosta,,good,
11757,Gasmotin,"Dainippon Pharmaceutical Co., Ltd.",good,
11759,Dojolvi,,good,
11775,Lupkynis,Aurinia Pharmaceuticals Inc.,good,
11782,Imcivree,,good,
11833,Vocabria,ViiV Healthcare,good,
11839,Nouriast,,good,
11882,Fotivda,AVEO Oncology,good,
11902,Lampit,Bayer,good,
11905,Keta-S,,good,
11905,Ketanest S,,good,
11905,Ketaved,,good,
11935,Orgovyx,,good,
11935,Relumina,,good,
11968,Truseltiq,"BridgeBio Pharma, Inc.",good,
12003,Calcort,Shire,good,
12003,Cortax,,good,
